Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
4,Cograd,38,589,6-Jan-25,18-Mar-25,26-Feb-25,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Children/Education,Innovative and affordable education teaching,https://cograd.in/,2017.0,2.0,2.0,0.0,,0.0,Middle,Etawah,Uttar Pradesh,192.0,,,,,,,,,,100.0,2.0,5000.0,1,1.0,50.0,6.0,50.0,9.0,833.3333333,3.0,,,,,16.666,2.0,16.666,16.666,2.0,16.666,,,,,,,,,,16.666,2.0,16.666,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,EatBetterCo,38,590,6-Jan-25,18-Mar-25,26-Feb-25,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Food and Beverage,Healthy delicious snacks,https://eatbetterco.com/,2020.0,3.0,1.0,2.0,,1.0,Middle,Jaipur,Rajasthan,1447.0,,,,0.0,yes,,,funded,,50.0,0.5,10000.0,1,1.0,50.0,0.5,,,10000.0,1.0,,1.0,50.0,,50.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,Earthful,38,591,6-Jan-25,18-Mar-25,26-Feb-25,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Medical/Health,Health-boosting supplements,https://earthful.me/,2020.0,2.0,0.0,2.0,,0.0,Middle,Hyderabad,Telangana,705.0,,,,-14.0,yes,24.0,,funded,,75.0,1.0,7500.0,1,1.0,75.0,2.5,,,3000.0,1.0,,,,,,,,,,,,,,,,,,,,75.0,2.5,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,Trajectory,39,592,6-Jan-25,18-Mar-25,27-Feb-25,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Vehicles/Electrical Vehicles,"Car seat pillows, backrests, and lumbar support",https://www.trajectoryindia.com/,2018.0,2.0,2.0,0.0,,0.0,Middle,Delhi,Delhi,620.0,100.0,,,21.0,,,,yes,,100.0,2.0,5000.0,1,1.0,50.0,3.0,50.0,8.0,1666.666667,1.0,,,,,,,,,,,,,,,,,,,,50.0,3.0,50.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,
4,KaviThePoetry-ArtProject,39,593,6-Jan-25,18-Mar-25,27-Feb-25,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Green/CleanTech,"Upcycled products eco-conscious glassware Raise, reuse, recycle with class Hand made",https://kavipoetryart.in/,2012.0,2.0,1.0,1.0,,0.0,Middle,,,356.0,36.0,,20.0,,,,,,,60.0,1.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,
4,F2DF,39,594,6-Jan-25,18-Mar-25,27-Feb-25,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Agriculture,e-commerce platform for farmers,https://www.f2df.com/,2020.0,4.0,3.0,1.0,,0.0,Middle,Jind,Haryana,924.0,,,,,,,,,,50.0,1.0,5000.0,1,1.0,5.0,2.0,45.0,10.0,250.0,1.0,,,,,,,,,,,,,,5.0,2.0,45.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,
4,SugarStrings.ai,40,595,6-Jan-25,18-Mar-25,28-Feb-25,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Medical/Health,Multiomic platform for managing chronic genetic DNA conditions,https://sugarstrings.ai/,2023.0,3.0,3.0,0.0,,0.0,Middle,"Kalady, Vuyyuru","Kerala,Andhra Pradesh",,,,,,,,yes,,,100.0,2.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,MomsHome,40,596,6-Jan-25,18-Mar-25,28-Feb-25,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Children/Education,Sustainable baby essentials,https://www.momshome.in/,2018.0,2.0,2.0,0.0,,0.0,Middle,Jaipur,Rajasthan,1250.0,180.0,,,3.0,yes,,,funded,,75.0,1.0,7500.0,1,1.0,75.0,2.0,,,3750.0,1.0,,1.0,93.75,,,,,75.0,2.0,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,Catwalk,40,597,6-Jan-25,18-Mar-25,28-Feb-25,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Food and Beverage,Non-alcoholic spirits,https://catwalkbotanics.com/,,2.0,2.0,0.0,,0.0,Middle,Delhi,Delhi,,6.0,65.0,,,yes,,,funded,,100.0,4.16,2403.846154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,Beautywise,41,598,6-Jan-25,18-Mar-25,3-Mar-25,The Fight For Funding,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Science-backed supplements for skin and hair,https://beautywise.in/,2022.0,2.0,1.0,1.0,,0.0,Middle,Delhi,Delhi,670.0,,,,8.0,,,,funded,,100.0,1.5,6666.666667,1,1.0,300.0,6.0,,,5000.0,1.0,,,,,,,,,,,,,,300.0,6.0,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,Ivory,41,599,6-Jan-25,18-Mar-25,3-Mar-25,The Fight For Funding,Sahiba Bali/Aashish Solanki,Medical/Health,Neuroscience-based gaming app,https://www.liveivory.com/,2024.0,2.0,2.0,0.0,,0.0,Middle,Bangalore,Karnataka,,,,,,,,,,,50.0,1.25,4000.0,1,1.0,50.0,5.0,,,1000.0,1.0,,,,,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,TheHousePartyBySavar,41,600,6-Jan-25,18-Mar-25,3-Mar-25,The Fight For Funding,Sahiba Bali/Aashish Solanki,Business Services,Luxury culinary catering service,https://thpbookings.com/,,2.0,1.0,1.0,,1.0,Middle,Gurugram,Haryana,368.0,,,,30.0,,,,,,100.0,5.0,2000.0,1,1.0,50.0,5.0,50.0,8.0,1000.0,1.0,yes,,,,,,,,,,,,,,,,,,,50.0,5.0,50.0,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,GlowGlossary,42,601,6-Jan-25,18-Mar-25,4-Mar-25,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Food and Beverage,Ceremonial-grade matcha Matcha Kit,https://glowglossary.com/,2024.0,2.0,0.0,2.0,,0.0,Middle,"Bangalore,Ghaziabad","Karnataka,Uttar Pradesh",,,58.0,31.0,45.0,,,,yes,,60.0,4.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,SinghDentalCare,42,602,6-Jan-25,18-Mar-25,4-Mar-25,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Medical/Health,Comprehensive dental care by specialist,https://singhdentalcare.in/,2023.0,1.0,1.0,0.0,,0.0,Middle,Amritsar,Punjab,90.0,,,,45.0,,,,,,100.0,5.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,TribalVeda,42,603,6-Jan-25,18-Mar-25,4-Mar-25,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Food and Beverage,Premium jamun products superfoods made by tribal,https://tribalveda.in/,,2.0,1.0,1.0,,1.0,Middle,Udaipur,Rajasthan,174.0,,47.0,,,,,,funded,,50.0,2.0,2500.0,1,1.0,50.0,2.8,,,1785.714286,1.0,,,,2.2,,,,,,,,,,,,,,,,50.0,2.8,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,Anuvad,43,604,6-Jan-25,18-Mar-25,5-Mar-25,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Beauty/Fashion,E-textile fashion Humansing,https://www.anuvad.co.in/,2023.0,1.0,0.0,1.0,,0.0,Middle,Ahmedabad,Gujarat,22.0,,,,,,,yes,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,Fitelo,43,605,6-Jan-25,18-Mar-25,5-Mar-25,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Fitness/Sports/Outdoors,Holistic health and weight management,https://fitelo.co/,2019.0,2.0,2.0,0.0,,0.0,Middle,Mohali,Punjab,9100.0,750.0,70.0,,,,,,funded,,150.0,0.5,30000.0,1,1.0,150.0,1.0,,,15000.0,2.0,,1.0,150.0,,75.0,0.5,,75.0,0.5,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,Nanighar,43,606,6-Jan-25,18-Mar-25,5-Mar-25,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Food and Beverage,Homemade delicacies Dishes,https://nanighar.co.in/,2019.0,2.0,1.0,1.0,,1.0,Middle,Kolkata,West Bengal,,64.0,,,,yes,,,yes,,100.0,5.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,1.0,,,1.0,,1.0
4,GoodMonk,44,607,6-Jan-25,18-Mar-25,6-Mar-25,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Fitness/Sports/Outdoors,"Multivitamins, probiotics, and fiber mix Lysine, Ashwagandha & Brahmi",https://www.goodmonk.in/,2023.0,2.0,1.0,1.0,,1.0,Middle,Bangalore,Karnataka,200.0,35.0,75.0,,,yes,,,funded,,100.0,1.67,5988.023952,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,,,,0.25,,,,50.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,Artbuzz,44,608,6-Jan-25,18-Mar-25,6-Mar-25,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Business Services,Creative co-living and coworking spaces,https://www.artbuzz.in/,2022.0,2.0,1.0,1.0,,0.0,Middle,Delhi,Delhi,378.0,,,,-10.0,,,,yes,,100.0,3.0,3333.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,Tulua,44,609,6-Jan-25,18-Mar-25,6-Mar-25,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Food and Beverage,"Pure, unadulterated spices",https://tulua.shop/,2020.0,2.0,1.0,1.0,,0.0,Middle,Mumbai,Maharashtra,290.0,45.0,,,3.0,,,,funded,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,Taffykids,45,610,6-Jan-25,18-Mar-25,7-Mar-25,"Clothes, Safety And Supplements",Aashish Solanki,Children/Education,Playful kidswear for every occasion,https://thetaffy.in/,2021.0,3.0,1.0,2.0,,1.0,Middle,Mumbai,Maharashtra,1200.0,150.0,75.0,,12.0,,,,,,75.0,1.0,7500.0,1,1.0,75.0,1.5,,,5000.0,2.0,,0.5,75.0,,,,,37.5,0.75,,,,,,,,,,,37.5,0.75,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,WhaleWearables,45,611,6-Jan-25,18-Mar-25,7-Mar-25,"Clothes, Safety And Supplements",Aashish Solanki,Lifestyle/Home,Groundbreaking women's safety wearable solutions,https://whalewearables.com/,,2.0,1.0,1.0,,1.0,Young,Belagavi,Karnataka,,,,,,,,yes,,,30.0,3.0,1000.0,1,1.0,30.0,3.0,,,1000.0,2.0,yes,,,,,,,15.0,1.5,,,,,15.0,1.5,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,Zingavita,45,612,6-Jan-25,18-Mar-25,7-Mar-25,"Clothes, Safety And Supplements",Aashish Solanki,Medical/Health,High-quality modern Ayurvedic supplements shilajit,https://www.zingavita.com/,,2.0,2.0,0.0,,0.0,Middle,Chandigarh,Punjab,860.0,190.0,68.0,,,yes,,,,,100.0,1.25,8000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,DhaagaLife,45,613,6-Jan-25,18-Mar-25,7-Mar-25,"Clothes, Safety And Supplements",Aashish Solanki,Beauty/Fashion,Accessories Handbags,https://dhaagalife.com/,2022.0,3.0,0.0,3.0,,0.0,Middle,Mumbai,Maharashtra,120.0,,,,20.0,,,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0
4,Tileskraft,46,614,6-Jan-25,18-Mar-25,10-Mar-25,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Lifestyle/Home,Wide range of tiles ,https://tileskraft.com/,2022.0,1.0,0.0,1.0,,0.0,Young,Borbi,Gujarat,58.0,,,,,,,,,,60.0,12.0,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,Krishnsakhi,46,615,6-Jan-25,18-Mar-25,10-Mar-25,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Lifestyle/Home,Handcrafted jewelry for Gods,https://krishnsakhi.com/,,2.0,1.0,1.0,,0.0,Old,Mumbai,Maharashtra,80.0,10.0,,,24.0,,,,,,37.5,2.5,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,BoreCharger,46,616,6-Jan-25,18-Mar-25,10-Mar-25,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Agriculture,Sustainable water bore solutions,https://www.borecharger.com/,2017.0,2.0,2.0,0.0,,0.0,Middle,Pune,Maharashtra,322.0,,,,15.0,,,yes,funded,,75.0,1.5,5000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,SuperBolter,47,617,6-Jan-25,18-Mar-25,11-Mar-25,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Lifestyle/Home,Three-dimensional home designs,https://www.superbolter.com/,2019.0,1.0,1.0,0.0,,0.0,Middle,Bangalore,Karnataka,,,,,,yes,,,funded,,75.0,0.5,15000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,HiveSchool,47,618,6-Jan-25,18-Mar-25,11-Mar-25,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Children/Education,Sales school college,https://hiveschool.co/,2024.0,3.0,3.0,0.0,,0.0,Young,"Delhi,Indore","Delhi,Madhya Pradesh",,,,,19.0,,,,,,60.0,5.0,1200.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,Tintbox,47,619,6-Jan-25,18-Mar-25,11-Mar-25,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Lifestyle/Home,Borosilicate glass bottles and lunch boxes,https://tintbox.in/,2017.0,2.0,1.0,1.0,,0.0,Middle,Ahmedabad,Gujarat,206.0,,,,8.0,,,,,,70.0,5.0,1400.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,,1.0,1.0,1.0,1.0,,,1.0
4,EasyRugs,48,620,6-Jan-25,18-Mar-25,12-Mar-25,From Home To Health,Sahiba Bali/Aashish Solanki,Lifestyle/Home,"Sustainable, low-maintenance rugs",https://easyrugs.in/,2023.0,2.0,1.0,1.0,,1.0,Middle,Delhi,Delhi,,8.0,,,33.0,,,,,,35.0,5.0,700.0,1,1.0,35.0,5.0,,,700.0,2.0,,5.0,52.5,,,,,17.5,2.5,,,,,17.5,2.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,
4,StylesTry,48,621,6-Jan-25,18-Mar-25,12-Mar-25,From Home To Health,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Stylish women's footwear,https://www.stylestry.com/,2012.0,2.0,2.0,0.0,,0.0,Young,Delhi,Delhi,93.0,70.0,43.0,,2.5,,,,,,50.0,1.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,
4,Quitci,48,622,6-Jan-25,18-Mar-25,12-Mar-25,From Home To Health,Sahiba Bali/Aashish Solanki,Lifestyle/Home,"Innovative anti-smoking device Smoke-Free, Nicotine-Free",https://www.quitci.com/,2023.0,2.0,2.0,0.0,,0.0,Middle,Kolar,Karnataka,110.0,33.0,,,,,,,,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,
4,FitFeast,49,623,6-Jan-25,18-Mar-25,13-Mar-25,"Food, Fashion And Furry Science",Sahiba Bali/Aashish Solanki,Food and Beverage,Protein-packed foods Protein Snacks,https://fitfeast.in/,2021.0,1.0,1.0,0.0,,0.0,Young,Delhi,Delhi,140.0,,53.0,,-5.0,,,,funded,,100.0,6.5,1538.461538,1,1.0,100.0,18.0,,,555.5555556,2.0,,,,,,,,,,,50.0,9.0,,,,,,,,,,,,,,50.0,9.0,,Viraj Bahl,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0
4,TheBearHouse,49,624,6-Jan-25,18-Mar-25,13-Mar-25,"Food, Fashion And Furry Science",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Stylish and affordable menswear,https://thebearhouse.com/,2018.0,2.0,1.0,1.0,,1.0,Middle,Bangalore,Karnataka,9650.0,,,,18.0,,,,,,300.0,1.0,30000.0,1,1.0,100.0,1.0,200.0,10.0,10000.0,1.0,,,,,100.0,1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0
4,UrbanAnimal,49,625,6-Jan-25,18-Mar-25,13-Mar-25,"Food, Fashion And Furry Science",Sahiba Bali/Aashish Solanki,Animal/Pets,Dog DNA tests,https://urbananimal.co.in/,2022.0,2.0,2.0,0.0,,0.0,Young,Bangalore,Karnataka,,,,,,,,,,,45.0,5.0,900.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Viraj Bahl",1.0,,1.0,1.0,,,,2.0
4,Nooky,50,626,6-Jan-25,18-Mar-25,14-Mar-25,"Love, Style And Spirits",Sahiba Bali/Aashish Solanki,Lifestyle/Home,Aphrodisiac Mood Uplifting chocolates,https://www.trynooky.in/,2023.0,2.0,1.0,1.0,,1.0,Middle,Delhi,Delhi,,102.0,,,,,,,funded,,60.0,1.0,6000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Varun Dua,,1.0,1.0,1.0,1.0,,,1.0
4,Subculture,50,627,6-Jan-25,18-Mar-25,14-Mar-25,"Love, Style And Spirits",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Fetish leather Fashion,https://leathersubculture.com/,2021.0,1.0,1.0,0.0,,0.0,Young,Ara,Bihar,20.0,,,,,,80.0,,,,50.0,7.0,714.2857143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,,1.0,1.0,,1.0,,1.0
4,Woodsmen,50,628,6-Jan-25,18-Mar-25,14-Mar-25,"Love, Style And Spirits",Sahiba Bali/Aashish Solanki,Liquor/Alcohol,Himalayan whiskey,https://woodsmenwhiskey.com/,2021.0,1.0,1.0,0.0,,0.0,Middle,Delhi,Delhi,,,46.0,,0.0,,,yes,funded,,150.0,0.5,30000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Azhar Iqubal",,1.0,,1.0,,1.0,,2.0
4,BhavisyaPlast,51,629,6-Jan-25,18-Mar-25,17-Mar-25,Ecopreneurs In The Tank,Sahiba Bali/Aashish Solanki,Green/CleanTech,Affordable RBG's bioplastics,,,1.0,0.0,1.0,,0.0,Young,Kolkata,West Bengal,,,,,,,,yes,,,50.0,1.5,3333.333333,1,1.0,200.0,10.0,,,2000.0,4.0,,,,,50.0,2.5,,,,,50.0,2.5,,50.0,2.5,,,,,,,,,,,50.0,2.5,,Chirag Nakrani,Chirag Nakrani,1.0,,1.0,1.0,,1.0,,1.0
4,Ecoil,51,630,6-Jan-25,18-Mar-25,17-Mar-25,Ecopreneurs In The Tank,Sahiba Bali/Aashish Solanki,Green/CleanTech,Food oil recycling,https://ecoil.in/,2018.0,2.0,1.0,1.0,,1.0,Middle,Jaipur,Rajasthan,1700.0,,40.0,15.0,,,,,funded,,100.0,1.25,8000.0,1,1.0,50.0,1.0,50.0,9.0,5000.0,2.0,,,,0.6,,,,,,,,,,,,,,,,25.0,0.5,25.0,,,,25.0,0.5,25.0,Chirag Nakrani,Chirag Nakrani,1.0,,1.0,1.0,,1.0,,1.0
4,Rescript,51,631,6-Jan-25,18-Mar-25,17-Mar-25,Ecopreneurs In The Tank,Sahiba Bali/Aashish Solanki,Green/CleanTech,Sustainable stationery Recycled Paper Products,https://www.rescript.in/,2021.0,2.0,2.0,0.0,,0.0,Middle,Bangalore,Karnataka,270.0,,,,15.0,,,,yes,,100.0,3.33,3003.003003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirag Nakrani,1.0,,1.0,1.0,,1.0,,1.0
4,TickleYourArt,52,632,6-Jan-25,18-Mar-25,18-Mar-25,Empowering Abilities,Aashish Solanki,Others,Art by artists with Down syndrome,https://tickleyourart.com/,2020.0,3.0,0.0,3.0,,0.0,Young,Pune,Maharashtra,20.0,,,,,,,,,,21.3,7.0,304.2857143,1,1.0,21.3,7.0,,,304.2857143,2.0,,,,,,,,,,,10.65,3.5,,10.65,3.5,,,,,,,,,,,,,,,"Srikanth Bolla,Chirag Nakrani",1.0,,1.0,1.0,,,,2.0
4,Symbionic,52,633,6-Jan-25,18-Mar-25,18-Mar-25,Empowering Abilities,Aashish Solanki,Medical/Health,Advanced prosthetic arms easy-to-use prosthetics,https://www.symbionic.co/,2019.0,2.0,2.0,0.0,,0.0,Middle,Chennai,Tamil Nadu,0.0,,,,,,,,funded,,80.0,2.0,4000.0,1,1.0,40.0,1.0,40.0,10.0,4000.0,1.0,,,,1.0,40.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,"Srikanth Bolla,Chirag Nakrani",1.0,,1.0,1.0,,,,2.0
4,XLCinema,52,634,6-Jan-25,18-Mar-25,18-Mar-25,Empowering Abilities,Aashish Solanki,Entertainment,Audio content platform for the visually impaired Automatic Content Augmentation Services,https://www.xlcinema.in/,,2.0,1.0,1.0,,1.0,Middle,Delhi,Delhi,65.0,,,,,,,,,,150.0,1.5,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Srikanth Bolla,Chirag Nakrani",1.0,,1.0,1.0,,,,2.0
5,TheCroffleGuys,1,635,5-Jan-26,,5-Jan-26,Sweet Ideas And Bold Dreams,Aaditya Kulshreshth,Food and Beverage,Desserts and waffles,,2025.0,4.0,4.0,0.0,,0.0,Middle,Mumbai,Maharashtra,,40.0,70.0,,,,,,,,100.0,1.0,10000.0,1,1.0,250.0,5.0,,,5000.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,5.0,,"Kunal Bahl,Mohit Yadav","Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
5,LewisiaWellness,1,636,5-Jan-26,,5-Jan-26,Sweet Ideas And Bold Dreams,Aaditya Kulshreshth,Beauty/Fashion,natural skincare and haircare wellness,https://lewisiawellness.com/,2021.0,1.0,1.0,0.0,,0.0,Middle,Jaipur,Rajasthan,1000.0,,70.0,,,,,,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
5,GuuglyWuugly,1,637,5-Jan-26,,5-Jan-26,Sweet Ideas And Bold Dreams,Aaditya Kulshreshth,Children/Education,kidswear clothing,https://www.guuglywuugly.com/,2022.0,1.0,1.0,0.0,,0.0,Young,Lucknow,Uttar Pradesh,,,,,,yes,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
5,EMoMee,2,638,5-Jan-26,,6-Jan-26,"Building Smiles, Journeys And Care",Aaditya Kulshreshth,Children/Education,Educational and emotional toys,https://emomee.com/,2025.0,2.0,1.0,1.0,,1.0,Middle,Mumbai,Maharashtra,0.0,,,,,yes,,,funded,,100.0,2.0,5000.0,1,1.0,200.0,4.0,,,5000.0,2.0,,,,,100.0,2.0,,,,,,,,100.0,2.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
5,CaptureATrip,2,639,5-Jan-26,,6-Jan-26,"Building Smiles, Journeys And Care",Aaditya Kulshreshth,Entertainment,Community Travel company,https://www.captureatrip.com/,2021.0,2.0,2.0,0.0,,0.0,Middle,Delhi,Delhi,,,30.0,,-3.0,yes,,,funded,,75.0,1.5,5000.0,1,1.0,75.0,5.0,,,1500.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,5.0,,"Kunal Bahl,Mohit Yadav","Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
5,Loopie,2,640,5-Jan-26,,6-Jan-26,"Building Smiles, Journeys And Care",Aaditya Kulshreshth,Children/Education,Baby gear brand,https://loopie.in/,2025.0,1.0,0.0,1.0,,0.0,Middle,Gurugram,Haryana,,45.0,,,,yes,,,,,75.0,1.0,7500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0
